"","vbgem15","layer","lon.GK3","lat.GK3","lon.WGS84","lat.WGS84","AGS","RS","GEN","NUTS","digit6","gem15","gem15rs","name15","vbgnam15","raumt2010besiedlung","raumt2010lage","fl15_sum","z_bev15","popDens15","Road14","Road15","Road16","Road984"
"165054",8337002,537048,4178350,2725050,8.10323920383088,47.6226127412201,"08337002","083370002002","Albbruck","DE13A","0",8337002,83370002002,"Albbruck","Albbruck","suburban","zentral",39.69,7296,183.824640967498,0,399.971697911727,0,1252.37140560307
"165048",8337002,537049,4179350,2725050,8.1165307168122,47.6228425860658,"08337002","083370002002","Albbruck","DE13A","0",8337002,83370002002,"Albbruck","Albbruck","suburban","zentral",39.69,7296,183.824640967498,0,0,0,0
"165058",8337002,537050,4180350,2725050,8.12982233720628,47.6230708149845,"08337002","083370002002","Albbruck","DE13A","0",8337002,83370002002,"Albbruck","Albbruck","suburban","zentral",39.69,7296,183.824640967498,0,0,0,0
"165041",8337002,537051,4181350,2725050,8.14311406425713,47.6232974279554,"08337002","083370002002","Albbruck","DE13A","0",8337002,83370002002,"Albbruck","Albbruck","suburban","zentral",39.69,7296,183.824640967498,0,0,0,0
"165031",8337002,537052,4182350,2725050,8.15640589720871,47.6235224249576,"08337002","083370002002","Albbruck","DE13A","0",8337002,83370002002,"Albbruck","Albbruck","suburban","zentral",39.69,7296,183.824640967498,0,0,0,0
"166070",8337907,537053,4183350,2725050,8.16969783530491,47.6237458059704,"08337032","083375007032","Dogern","DE13A","5",8337032,83375007032,"Dogern","VVG der Stadt Waldshut-Tiengen","urban","zentral",133.82,36783,274.869227320281,0,0,0,0
"166104",8337907,537054,4184350,2725050,8.18298987778961,47.6239675709733,"08337126","083375007126","Waldshut-Tiengen","DE13A","5",8337126,83375007126,"Waldshut-Tiengen, Stadt","VVG der Stadt Waldshut-Tiengen","suburban","zentral",133.82,36783,274.869227320281,2784.24119558322,0,0,0
"166099",8337907,537055,4185350,2725050,8.19628202390663,47.6241877199459,"08337126","083375007126","Waldshut-Tiengen","DE13A","5",8337126,83375007126,"Waldshut-Tiengen, Stadt","VVG der Stadt Waldshut-Tiengen","suburban","zentral",133.82,36783,274.869227320281,4046.77890112908,0,0,0
"166093",8337907,537056,4186350,2725050,8.20957427289971,47.6244062528681,"08337126","083375007126","Waldshut-Tiengen","DE13A","5",8337126,83375007126,"Waldshut-Tiengen, Stadt","VVG der Stadt Waldshut-Tiengen","suburban","zentral",133.82,36783,274.869227320281,3275.71803788828,0,0,560.281920947163
"166044",8337907,537057,4187350,2725050,8.2228666240126,47.6246231697197,"08337126","083375007126","Waldshut-Tiengen","DE13A","5",8337126,83375007126,"Waldshut-Tiengen, Stadt","VVG der Stadt Waldshut-Tiengen","suburban","zentral",133.82,36783,274.869227320281,1787.41637126385,0,0,1745.20278074284
"166040",8337907,537058,4188350,2725050,8.23615907648895,47.6248384704807,"08337126","083375007126","Waldshut-Tiengen","DE13A","5",8337126,83375007126,"Waldshut-Tiengen, Stadt","VVG der Stadt Waldshut-Tiengen","suburban","zentral",133.82,36783,274.869227320281,0,0,0,1887.75839354886
"166027",8337907,537059,4189350,2725050,8.2494516295724,47.6250521551315,"08337126","083375007126","Waldshut-Tiengen","DE13A","5",8337126,83375007126,"Waldshut-Tiengen, Stadt","VVG der Stadt Waldshut-Tiengen","suburban","zentral",133.82,36783,274.869227320281,1393.25548273752,1759.03303148446,153.805274970863,0
"165985",8337907,537060,4190350,2725050,8.26274428250653,47.6252642236524,"08337126","083375007126","Waldshut-Tiengen","DE13A","5",8337126,83375007126,"Waldshut-Tiengen, Stadt","VVG der Stadt Waldshut-Tiengen","suburban","zentral",133.82,36783,274.869227320281,994.970639531824,2243.59924863504,1254.41422159299,0
"165995",8337907,537061,4191350,2725050,8.27603703453486,47.6254746760238,"08337126","083375007126","Waldshut-Tiengen","DE13A","5",8337126,83375007126,"Waldshut-Tiengen, Stadt","VVG der Stadt Waldshut-Tiengen","suburban","zentral",133.82,36783,274.869227320281,50.8469278040082,0,1978.42951650076,0
"165507",8337903,537062,4192350,2725050,8.28932988490089,47.6256835122265,"08337125","083375003125","Küssaberg","DE13A","5",8337125,83375003125,"Küssaberg","GVV Küssaberg","suburban","zentral",53.71,9041,168.329919940421,0,0,1643.00915557118,0
"166014",8337907,537063,4193350,2725050,8.30262283284807,47.6258907322413,"08337065","083375007065","Lauchringen","DE13A","5",8337065,83375007065,"Lauchringen","VVG der Stadt Waldshut-Tiengen","urban","zentral",133.82,36783,274.869227320281,1573.67341964232,0,0,0
"165997",8337907,537064,4194350,2725050,8.31591587761978,47.6260963360491,"08337065","083375007065","Lauchringen","DE13A","5",8337065,83375007065,"Lauchringen","VVG der Stadt Waldshut-Tiengen","urban","zentral",133.82,36783,274.869227320281,2915.93386823232,0,0,0
"166005",8337907,537065,4195350,2725050,8.32920901845939,47.626300323631,"08337065","083375007065","Lauchringen","DE13A","5",8337065,83375007065,"Lauchringen","VVG der Stadt Waldshut-Tiengen","urban","zentral",133.82,36783,274.869227320281,3390.59029441422,0,0,0
"165987",8337907,537066,4196350,2725050,8.3425022546102,47.6265026949683,"08337065","083375007065","Lauchringen","DE13A","5",8337065,83375007065,"Lauchringen","VVG der Stadt Waldshut-Tiengen","urban","zentral",133.82,36783,274.869227320281,583.97086153997,0,0,0
"165979",8337907,537067,4197350,2725050,8.35579558531548,47.6267034500423,"08337065","083375007065","Lauchringen","DE13A","5",8337065,83375007065,"Lauchringen","VVG der Stadt Waldshut-Tiengen","urban","zentral",133.82,36783,274.869227320281,0,0,0,0
"165978",8337907,537068,4198350,2725050,8.36908900981846,47.6269025888347,"08337065","083375007065","Lauchringen","DE13A","5",8337065,83375007065,"Lauchringen","VVG der Stadt Waldshut-Tiengen","urban","zentral",133.82,36783,274.869227320281,1475.54490459458,0,0,0
"165130",8337062,537069,4199350,2725050,8.38238252736232,47.6271001113272,"08337062","083370062062","Klettgau","DE13A","0",8337062,83370062062,"Klettgau","Klettgau","rural","zentral",45.87,7414,161.630695443645,1985.13576665046,0,0,0
"165119",8337062,537070,4200350,2725050,8.39567613719018,47.6272960175015,"08337062","083370062062","Klettgau","DE13A","0",8337062,83370062062,"Klettgau","Klettgau","rural","zentral",45.87,7414,161.630695443645,1877.13308834807,0,0,0
"165150",8337062,537071,4201350,2725050,8.40896983854516,47.6274903073397,"08337062","083370062062","Klettgau","DE13A","0",8337062,83370062062,"Klettgau","Klettgau","rural","zentral",45.87,7414,161.630695443645,990.522244076028,1280.09339977237,0,0
"165148",8337062,537072,4202350,2725050,8.42226363067029,47.6276829808239,"08337062","083370062062","Klettgau","DE13A","0",8337062,83370062062,"Klettgau","Klettgau","rural","zentral",45.87,7414,161.630695443645,0,2908.62868362538,0,0
"165124",8337062,537073,4203350,2725050,8.4355575128086,47.6278740379364,"08337062","083370062062","Klettgau","DE13A","0",8337062,83370062062,"Klettgau","Klettgau","rural","zentral",45.87,7414,161.630695443645,0,1956.26883701387,0,0
"165120",8337062,537074,4204350,2725050,8.44885148420305,47.6280634786597,"08337062","083370062062","Klettgau","DE13A","0",8337062,83370062062,"Klettgau","Klettgau","rural","zentral",45.87,7414,161.630695443645,0,1755.73102671431,0,0
"165439",8337902,537075,4205350,2725050,8.46214554409657,47.6282513029763,"08337030","083375002030","Dettighofen","DE13A","5",8337030,83375002030,"Dettighofen","GVV Jestetten","rural","zentral",48.4,8497,175.557851239669,0,856.87072503162,0,0
"165440",8337902,537076,4206350,2725050,8.47543969173205,47.6284375108689,"08337030","083375002030","Dettighofen","DE13A","5",8337030,83375002030,"Dettighofen","GVV Jestetten","rural","zentral",48.4,8497,175.557851239669,0,687.631040849815,0,0
"165430",8337902,537077,4207350,2725050,8.48873392635234,47.6286221023205,"08337030","083375002030","Dettighofen","DE13A","5",8337030,83375002030,"Dettighofen","GVV Jestetten","rural","zentral",48.4,8497,175.557851239669,0,2169.52633932655,0,0
"165431",8337902,537078,4208350,2725050,8.50202824720024,47.6288050773142,"08337030","083375002030","Dettighofen","DE13A","5",8337030,83375002030,"Dettighofen","GVV Jestetten","rural","zentral",48.4,8497,175.557851239669,0,2101.88862238092,0,0
"165454",8337902,537079,4209350,2725050,8.51532265351854,47.6289864358329,"08337030","083375002030","Dettighofen","DE13A","5",8337030,83375002030,"Dettighofen","GVV Jestetten","rural","zentral",48.4,8497,175.557851239669,0,1211.96783384334,0,0
"165449",8337902,537081,4211350,2725050,8.54191171953716,47.6293443033794,"08337060","083375002060","Jestetten","DE13A","5",8337060,83375002060,"Jestetten","GVV Jestetten","suburban","zentral",48.4,8497,175.557851239669,0,1260.85138946121,0,0
"165438",8337902,537082,4212350,2725050,8.55520637772283,47.6295208123743,"08337060","083375002060","Jestetten","DE13A","5",8337060,83375002060,"Jestetten","GVV Jestetten","suburban","zentral",48.4,8497,175.557851239669,0,0,0,0
"165460",8337902,537083,4213350,2725050,8.56850111834957,47.6296957048285,"08337070","083375002070","Lottstetten","DE13A","5",8337070,83375002070,"Lottstetten","GVV Jestetten","suburban","zentral",48.4,8497,175.557851239669,772.59937702337,0,0,0
"165456",8337902,537084,4214350,2725050,8.58179594065997,47.629868980726,"08337070","083375002070","Lottstetten","DE13A","5",8337070,83375002070,"Lottstetten","GVV Jestetten","suburban","zentral",48.4,8497,175.557851239669,2157.92777787406,0,0,0
"165464",8337902,537085,4215350,2725050,8.59509084389655,47.6300406400509,"08337070","083375002070","Lottstetten","DE13A","5",8337070,83375002070,"Lottstetten","GVV Jestetten","suburban","zentral",48.4,8497,175.557851239669,0,0,0,0
"171654",8435901,537154,4284350,2725050,9.51259127790526,47.6379803528254,"08435013","084355001013","Eriskirch","DE147","5",8435013,84355001013,"Eriskirch","GVV Eriskirch-Kressbronn am Bodensee-Langenargen","urban","zentral",50.28,21326,424.144789180589,1715.904153084,0,0,0
"171649",8435901,537155,4285350,2725050,9.52588996182558,47.638038821336,"08435013","084355001013","Eriskirch","DE147","5",8435013,84355001013,"Eriskirch","GVV Eriskirch-Kressbronn am Bodensee-Langenargen","urban","zentral",50.28,21326,424.144789180589,2001.45593156637,0,0,0
"171646",8435901,537156,4286350,2725050,9.5391886728181,47.6380956725226,"08435013","084355001013","Eriskirch","DE147","5",8435013,84355001013,"Eriskirch","GVV Eriskirch-Kressbronn am Bodensee-Langenargen","urban","zentral",50.28,21326,424.144789180589,1172.67777301725,0,0,0
"171640",8435901,537157,4287350,2725050,9.55248741012359,47.63815090638,"08435013","084355001013","Eriskirch","DE147","5",8435013,84355001013,"Eriskirch","GVV Eriskirch-Kressbronn am Bodensee-Langenargen","urban","zentral",50.28,21326,424.144789180589,0,0,0,0
"171638",8435901,537158,4288350,2725050,9.56578617298279,47.638204522903,"08435030","084355001030","Langenargen","DE147","5",8435030,84355001030,"Langenargen","GVV Eriskirch-Kressbronn am Bodensee-Langenargen","urban","zentral",50.28,21326,424.144789180589,0,0,0,0
"171634",8435901,537159,4289350,2725050,9.57908496063643,47.6382565220867,"08435030","084355001030","Langenargen","DE147","5",8435030,84355001030,"Langenargen","GVV Eriskirch-Kressbronn am Bodensee-Langenargen","urban","zentral",50.28,21326,424.144789180589,345.761300401332,0,0,0
"171641",8435901,537160,4290350,2725050,9.59238377232522,47.6383069039264,"08435030","084355001030","Langenargen","DE147","5",8435030,84355001030,"Langenargen","GVV Eriskirch-Kressbronn am Bodensee-Langenargen","urban","zentral",50.28,21326,424.144789180589,2120.46253950235,0,0,0
"172096",8435906,537161,4291350,2725050,9.60568260728986,47.6383556684174,"08435057","084355006057","Tettnang","DE147","5",8435057,84355006057,"Tettnang, Stadt","VVG der Stadt Tettnang","suburban","zentral",97.8,21656,221.431492842536,860.277310635499,0,0,0
"172057",8435906,537162,4292350,2725050,9.61898146477107,47.6384028155552,"08435057","084355006057","Tettnang","DE147","5",8435057,84355006057,"Tettnang, Stadt","VVG der Stadt Tettnang","suburban","zentral",97.8,21656,221.431492842536,0,0,0,0
"172050",8435906,537163,4293350,2725050,9.63228034400951,47.6384483453356,"08435057","084355006057","Tettnang","DE147","5",8435057,84355006057,"Tettnang, Stadt","VVG der Stadt Tettnang","suburban","zentral",97.8,21656,221.431492842536,0,0,0,0
"172054",8435906,537164,4294350,2725050,9.64557924424587,47.6384922577542,"08435057","084355006057","Tettnang","DE147","5",8435057,84355006057,"Tettnang, Stadt","VVG der Stadt Tettnang","suburban","zentral",97.8,21656,221.431492842536,0,0,0,0
"172045",8435906,537165,4295350,2725050,9.65887816472081,47.638534552807,"08435057","084355006057","Tettnang","DE147","5",8435057,84355006057,"Tettnang, Stadt","VVG der Stadt Tettnang","suburban","zentral",97.8,21656,221.431492842536,0,0,0,0
"172083",8435906,537166,4296350,2725050,9.67217710467499,47.6385752304903,"08435057","084355006057","Tettnang","DE147","5",8435057,84355006057,"Tettnang, Stadt","VVG der Stadt Tettnang","suburban","zentral",97.8,21656,221.431492842536,0,0,0,0
"172122",8435906,537167,4297350,2725050,9.68547606334906,47.6386142908001,"08435042","084355006042","Neukirch","DE147","5",8435042,84355006042,"Neukirch","VVG der Stadt Tettnang","rural","zentral",97.8,21656,221.431492842536,0,0,0,0
"172069",8435906,537168,4298350,2725050,9.69877503998366,47.638651733733,"08435042","084355006042","Neukirch","DE147","5",8435042,84355006042,"Neukirch","VVG der Stadt Tettnang","rural","zentral",97.8,21656,221.431492842536,0,0,0,0
"172053",8435906,537169,4299350,2725050,9.71207403381941,47.6386875592854,"08435042","084355006042","Neukirch","DE147","5",8435042,84355006042,"Neukirch","VVG der Stadt Tettnang","rural","zentral",97.8,21656,221.431492842536,0,0,0,0
"172043",8435906,537170,4300350,2725050,9.72537304409693,47.6387217674542,"08435042","084355006042","Neukirch","DE147","5",8435042,84355006042,"Neukirch","VVG der Stadt Tettnang","rural","zentral",97.8,21656,221.431492842536,0,0,0,0
"173696",8436907,537171,4301350,2725050,9.73867207005686,47.638754358236,"08436001","084365007001","Achberg","DE148","5",8436001,84365007001,"Achberg","VVG der Stadt Wangen im Allgäu","rural","zentral",144.78,32928,227.434728553668,0,0,1768.32852505341,0
"173682",8436907,537172,4302350,2725050,9.75197111093978,47.6387853316281,"08436081","084365007081","Wangen im Allgäu","DE148","5",8436081,84365007081,"Wangen im Allgäu, Stadt","VVG der Stadt Wangen im Allgäu","suburban","zentral",144.78,32928,227.434728553668,0,0,1852.19166736758,0
"173621",8436907,537173,4303350,2725050,9.76527016598631,47.6388146876274,"08436081","084365007081","Wangen im Allgäu","DE148","5",8436081,84365007081,"Wangen im Allgäu, Stadt","VVG der Stadt Wangen im Allgäu","suburban","zentral",144.78,32928,227.434728553668,0,0,0,0
"173657",8436907,537174,4304350,2725050,9.77856923443704,47.6388424262313,"08436081","084365007081","Wangen im Allgäu","DE148","5",8436081,84365007081,"Wangen im Allgäu, Stadt","VVG der Stadt Wangen im Allgäu","suburban","zentral",144.78,32928,227.434728553668,0,0,0,0
"173597",8436907,537175,4305350,2725050,9.79186831553255,47.6388685474372,"08436081","084365007081","Wangen im Allgäu","DE148","5",8436081,84365007081,"Wangen im Allgäu, Stadt","VVG der Stadt Wangen im Allgäu","suburban","zentral",144.78,32928,227.434728553668,0,0,0,0
"237730",9776935,537176,4306350,2725050,9.80516740851344,47.6388930512427,"09776115","097765735115","Hergensweiler","DE27A","5",9776115,97765735115,"Hergensweiler","Sigmarszell (VGem)","rural","zentral",35.93,7441,207.097133314779,1471.71048330252,0,0,0
"237758",9776935,537177,4307350,2725050,9.81846651262027,47.6389159376457,"09776115","097765735115","Hergensweiler","DE27A","5",9776115,97765735115,"Hergensweiler","Sigmarszell (VGem)","rural","zentral",35.93,7441,207.097133314779,1983.43002801641,0,0,0
"237628",9776122,537178,4308350,2725050,9.83176562709362,47.6389372066439,"09776122","097760122122","Opfenbach","DE27A","0",9776122,97760122122,"Opfenbach","Opfenbach","rural","zentral",16.77,2278,135.837805605247,3158.22683409841,0,0,0
"237642",9776122,537179,4309350,2725050,9.84506475117406,47.6389568582354,"09776122","097760122122","Opfenbach","DE27A","0",9776122,97760122122,"Opfenbach","Opfenbach","rural","zentral",16.77,2278,135.837805605247,966.871999447592,0,0,0
"237643",9776122,537180,4310350,2725050,9.85836388410214,47.6389748924184,"09776122","097760122122","Opfenbach","DE27A","0",9776122,97760122122,"Opfenbach","Opfenbach","rural","zentral",16.77,2278,135.837805605247,0,0,0,0
"237575",9776114,537181,4311350,2725050,9.87166302511844,47.6389913091913,"09776114","097760114114","Heimenkirch","DE27A","0",9776114,97760114114,"Heimenkirch, Markt","Heimenkirch, Markt","rural","peripher",21.24,3603,169.632768361582,0,0,0,0
"237558",9776114,537182,4312350,2725050,9.8849621734635,47.6390061085525,"09776114","097760114114","Heimenkirch","DE27A","0",9776114,97760114114,"Heimenkirch, Markt","Heimenkirch, Markt","rural","peripher",21.24,3603,169.632768361582,817.161806914888,0,0,0
"237560",9776114,537183,4313350,2725050,9.89826132837787,47.6390192905007,"09776114","097760114114","Heimenkirch","DE27A","0",9776114,97760114114,"Heimenkirch, Markt","Heimenkirch, Markt","rural","peripher",21.24,3603,169.632768361582,657.258222846077,0,0,0
"237565",9776114,537184,4314350,2725050,9.91156048910211,47.6390308550346,"09776114","097760114114","Heimenkirch","DE27A","0",9776114,97760114114,"Heimenkirch, Markt","Heimenkirch, Markt","rural","peripher",21.24,3603,169.632768361582,0,0,0,0
"237566",9776114,537185,4315350,2725050,9.92485965487676,47.6390408021532,"09776114","097760114114","Heimenkirch","DE27A","0",9776114,97760114114,"Heimenkirch, Markt","Heimenkirch, Markt","rural","peripher",21.24,3603,169.632768361582,0,0,0,0
"237564",9776114,537186,4316350,2725050,9.93815882494236,47.6390491318556,"09776114","097760114114","Heimenkirch","DE27A","0",9776114,97760114114,"Heimenkirch, Markt","Heimenkirch, Markt","rural","peripher",21.24,3603,169.632768361582,0,0,0,0
"237832",9776937,537187,4317350,2725050,9.95145799853946,47.639055844141,"09776124","097765737124","Röthenbach (Allgäu)","DE27A","5",9776124,97765737124,"Röthenbach (Allgäu)","Argental (VGem)","rural","peripher",73.34,6113,83.3515134987728,0,0,0,0
"237823",9776937,537188,4318350,2725050,9.96475717490859,47.6390609390089,"09776124","097765737124","Röthenbach (Allgäu)","DE27A","5",9776124,97765737124,"Röthenbach (Allgäu)","Argental (VGem)","rural","peripher",73.34,6113,83.3515134987728,0,0,0,0
"237804",9776937,537189,4319350,2725050,9.97805635329031,47.6390644164586,"09776124","097765737124","Röthenbach (Allgäu)","DE27A","5",9776124,97765737124,"Röthenbach (Allgäu)","Argental (VGem)","rural","peripher",73.34,6113,83.3515134987728,0,0,0,0
"237795",9776937,537190,4320350,2725050,9.99135553292513,47.63906627649,"09776112","097765737112","Gestratz","DE27A","5",9776112,97765737112,"Gestratz","Argental (VGem)","rural","peripher",73.34,6113,83.3515134987728,0,0,0,0
"237830",9776937,537191,4321350,2725050,10.0046547130536,47.6390665191028,"09776113","097765737113","Grünenbach","DE27A","5",9776113,97765737113,"Grünenbach","Argental (VGem)","rural","peripher",73.34,6113,83.3515134987728,0,0,0,0
"237817",9776937,537192,4322350,2725050,10.0179538929163,47.639065144297,"09776113","097765737113","Grünenbach","DE27A","5",9776113,97765737113,"Grünenbach","Argental (VGem)","rural","peripher",73.34,6113,83.3515134987728,0,1886.18784009991,0,0
"237825",9776937,537193,4323350,2725050,10.0312530717537,47.6390621520727,"09776113","097765737113","Grünenbach","DE27A","5",9776113,97765737113,"Grünenbach","Argental (VGem)","rural","peripher",73.34,6113,83.3515134987728,0,1857.96300754552,0,0
"237833",9776937,537194,4324350,2725050,10.0445522488063,47.6390575424303,"09776118","097765737118","Maierhöfen","DE27A","5",9776118,97765737118,"Maierhöfen","Argental (VGem)","rural","peripher",73.34,6113,83.3515134987728,0,540.104682075567,0,0
"237834",9776937,537195,4325350,2725050,10.0578514233148,47.6390513153701,"09776118","097765737118","Maierhöfen","DE27A","5",9776118,97765737118,"Maierhöfen","Argental (VGem)","rural","peripher",73.34,6113,83.3515134987728,0,0,0,0
"237820",9776937,537196,4326350,2725050,10.0711505945196,47.6390434708927,"09776118","097765737118","Maierhöfen","DE27A","5",9776118,97765737118,"Maierhöfen","Argental (VGem)","rural","peripher",73.34,6113,83.3515134987728,0,0,0,0
"243246",9780945,537197,4327350,2725050,10.0844497616612,47.6390340089988,"09780144","097805745144","Weitnau","DE27E","5",9780144,97805745144,"Weitnau, Markt","Weitnau (VGem)","rural","peripher",100.18,6626,66.140946296666,1189.02325050754,1840.21662804261,0,0
"243200",9780945,537198,4328350,2725050,10.0977489239803,47.6390229296894,"09780144","097805745144","Weitnau","DE27E","5",9780144,97805745144,"Weitnau, Markt","Weitnau (VGem)","rural","peripher",100.18,6626,66.140946296666,1758.43228270609,1374.29183349377,0,0
"243186",9780945,537199,4329350,2725050,10.1110480807174,47.6390102329654,"09780144","097805745144","Weitnau","DE27E","5",9780144,97805745144,"Weitnau, Markt","Weitnau (VGem)","rural","peripher",100.18,6626,66.140946296666,1688.01792658578,0,0,0
"243212",9780945,537200,4330350,2725050,10.124347231113,47.6389959188279,"09780144","097805745144","Weitnau","DE27E","5",9780144,97805745144,"Weitnau, Markt","Weitnau (VGem)","rural","peripher",100.18,6626,66.140946296666,1313.35840229815,0,0,0
"243190",9780945,537201,4331350,2725050,10.1376463744077,47.6389799872784,"09780144","097805745144","Weitnau","DE27E","5",9780144,97805745144,"Weitnau, Markt","Weitnau (VGem)","rural","peripher",100.18,6626,66.140946296666,0,0,0,0
"243224",9780945,537202,4332350,2725050,10.150945509842,47.6389624383183,"09780144","097805745144","Weitnau","DE27E","5",9780144,97805745144,"Weitnau, Markt","Weitnau (VGem)","rural","peripher",100.18,6626,66.140946296666,0,0,0,0
"243236",9780945,537203,4333350,2725050,10.1642446366564,47.6389432719491,"09780144","097805745144","Weitnau","DE27E","5",9780144,97805745144,"Weitnau, Markt","Weitnau (VGem)","rural","peripher",100.18,6626,66.140946296666,0,0,0,0
"243202",9780945,537204,4334350,2725050,10.1775437540917,47.6389224881727,"09780144","097805745144","Weitnau","DE27E","5",9780144,97805745144,"Weitnau, Markt","Weitnau (VGem)","rural","peripher",100.18,6626,66.140946296666,0,0,0,0
"243201",9780945,537205,4335350,2725050,10.1908428613882,47.638900086991,"09780144","097805745144","Weitnau","DE27E","5",9780144,97805745144,"Weitnau, Markt","Weitnau (VGem)","rural","peripher",100.18,6626,66.140946296666,0,0,0,0
"242923",9780143,537206,4336350,2725050,10.2041419577866,47.638876068406,"09780143","097800143143","Waltenhofen","DE27E","0",9780143,97800143143,"Waltenhofen","Waltenhofen","rural","peripher",59.76,9066,151.706827309237,0,0,0,0
"242913",9780143,537207,4337350,2725050,10.2174410425275,47.6388504324199,"09780143","097800143143","Waltenhofen","DE27E","0",9780143,97800143143,"Waltenhofen","Waltenhofen","rural","peripher",59.76,9066,151.706827309237,0,0,0,0
"242907",9780143,537208,4338350,2725050,10.2307401148514,47.6388231790352,"09780143","097800143143","Waltenhofen","DE27E","0",9780143,97800143143,"Waltenhofen","Waltenhofen","rural","peripher",59.76,9066,151.706827309237,0,0,0,0
"242904",9780143,537209,4339350,2725050,10.2440391739989,47.6387943082542,"09780143","097800143143","Waltenhofen","DE27E","0",9780143,97800143143,"Waltenhofen","Waltenhofen","rural","peripher",59.76,9066,151.706827309237,0,0,0,0
"242906",9780143,537210,4340350,2725050,10.2573382192106,47.6387638200797,"09780143","097800143143","Waltenhofen","DE27E","0",9780143,97800143143,"Waltenhofen","Waltenhofen","rural","peripher",59.76,9066,151.706827309237,0,0,0,0
"242898",9780143,537211,4341350,2725050,10.2706372497272,47.6387317145145,"09780143","097800143143","Waltenhofen","DE27E","0",9780143,97800143143,"Waltenhofen","Waltenhofen","rural","peripher",59.76,9066,151.706827309237,0,0,0,0
"242895",9780143,537212,4342350,2725050,10.2839362647892,47.6386979915615,"09780143","097800143143","Waltenhofen","DE27E","0",9780143,97800143143,"Waltenhofen","Waltenhofen","rural","peripher",59.76,9066,151.706827309237,1936.72317554589,0,0,0
"242928",9780143,537213,4343350,2725050,10.2972352636372,47.6386626512238,"09780143","097800143143","Waltenhofen","DE27E","0",9780143,97800143143,"Waltenhofen","Waltenhofen","rural","peripher",59.76,9066,151.706827309237,1640.99960449543,0,0,0
"242863",9780140,537214,4344350,2725050,10.3105342455119,47.6386256935047,"09780140","097800140140","Sulzberg","DE27E","0",9780140,97800140140,"Sulzberg, Markt","Sulzberg, Markt","rural","peripher",41,4834,117.90243902439,0,0,0,0
"242868",9780140,537215,4345350,2725050,10.3238332096538,47.6385871184076,"09780140","097800140140","Sulzberg","DE27E","0",9780140,97800140140,"Sulzberg, Markt","Sulzberg, Markt","rural","peripher",41,4834,117.90243902439,0,0,0,0
"242877",9780140,537216,4346350,2725050,10.3371321553037,47.638546925936,"09780140","097800140140","Sulzberg","DE27E","0",9780140,97800140140,"Sulzberg, Markt","Sulzberg, Markt","rural","peripher",41,4834,117.90243902439,0,0,0,0
"242882",9780140,537217,4347350,2725050,10.3504310817021,47.6385051160936,"09780140","097800140140","Sulzberg","DE27E","0",9780140,97800140140,"Sulzberg, Markt","Sulzberg, Markt","rural","peripher",41,4834,117.90243902439,0,0,0,0
"242870",9780140,537218,4348350,2725050,10.3637299880898,47.6384616888843,"09780140","097800140140","Sulzberg","DE27E","0",9780140,97800140140,"Sulzberg, Markt","Sulzberg, Markt","rural","peripher",41,4834,117.90243902439,0,0,0,0
"242875",9780140,537219,4349350,2725050,10.3770288737074,47.6384166443121,"09780140","097800140140","Sulzberg","DE27E","0",9780140,97800140140,"Sulzberg, Markt","Sulzberg, Markt","rural","peripher",41,4834,117.90243902439,0,0,0,0
"242369",9780128,537220,4350350,2725050,10.3903277377955,47.638369982381,"09780128","097800128128","Oy-Mittelberg","DE27E","0",9780128,97800128128,"Oy-Mittelberg","Oy-Mittelberg","rural","peripher",60.17,4500,74.7881003822503,0,0,0,0
"242382",9780128,537221,4351350,2725050,10.4036265795948,47.6383217030955,"09780128","097800128128","Oy-Mittelberg","DE27E","0",9780128,97800128128,"Oy-Mittelberg","Oy-Mittelberg","rural","peripher",60.17,4500,74.7881003822503,0,0,0,0
"242372",9780128,537222,4352350,2725050,10.4169253983461,47.63827180646,"09780128","097800128128","Oy-Mittelberg","DE27E","0",9780128,97800128128,"Oy-Mittelberg","Oy-Mittelberg","rural","peripher",60.17,4500,74.7881003822503,0,0,0,0
"242376",9780128,537223,4353350,2725050,10.43022419329,47.6382202924789,"09780128","097800128128","Oy-Mittelberg","DE27E","0",9780128,97800128128,"Oy-Mittelberg","Oy-Mittelberg","rural","peripher",60.17,4500,74.7881003822503,0,0,0,0
"242358",9780128,537224,4354350,2725050,10.4435229636672,47.6381671611572,"09780128","097800128128","Oy-Mittelberg","DE27E","0",9780128,97800128128,"Oy-Mittelberg","Oy-Mittelberg","rural","peripher",60.17,4500,74.7881003822503,0,0,0,0
"242351",9780128,537225,4355350,2725050,10.4568217087186,47.6381124124996,"09780128","097800128128","Oy-Mittelberg","DE27E","0",9780128,97800128128,"Oy-Mittelberg","Oy-Mittelberg","rural","peripher",60.17,4500,74.7881003822503,1923.37522762642,154.117373025656,0,0
"242368",9780128,537226,4356350,2725050,10.4701204276847,47.6380560465113,"09780128","097800128128","Oy-Mittelberg","DE27E","0",9780128,97800128128,"Oy-Mittelberg","Oy-Mittelberg","rural","peripher",60.17,4500,74.7881003822503,1971.70621494031,1077.4253575456,0,0
"242387",9780128,537227,4357350,2725050,10.4834191198064,47.6379980631973,"09780128","097800128128","Oy-Mittelberg","DE27E","0",9780128,97800128128,"Oy-Mittelberg","Oy-Mittelberg","rural","peripher",60.17,4500,74.7881003822503,0,1257.14675099452,244.940974386036,0
